Transaction_ID,Customer_ID,Product_ID,Date,Date 2,Quantity,Unit_Price,Total_Amount,Payment_Method,Channel,Month,Year,Number_of_Scoops
T06238,CUST024842,P009,2023-07-12,2023-07-12,2, $4.00 , $8.00 ,Tap to Pay,Post Mail,7,2023,1
T06238,CUST032375,P034,2023-07-12,2023-07-12,3, $6.50 , $19.50 ,Credit Card,Social,7,2023,3
T06238,CUST039662,P005,2023-07-12,2023-07-12,2, $4.50 , $9.00 ,Tap to Pay,Email,7,2023,1
T06238,CUST014798,P024,2023-07-12,2023-07-12,1, $5.50 , $5.50 ,Tap to Pay,Post Mail,7,2023,2
T06239,CUST034983,P004,2023-07-12,2023-07-12,1, $4.50 , $4.50 ,Cash,None,7,2023,1
T06239,CUST033014,P056,2023-07-12,2023-07-12,1, $7.50 , $7.50 ,Tap to Pay,Post Mail,7,2023,4
T06239,CUST013999,P043,2023-07-12,2023-07-12,1, $6.00 , $6.00 ,Tap to Pay,Post Mail,7,2023,3
T06240,CUST023531,P049,2023-07-12,2023-07-12,1, $7.50 , $7.50 ,Credit Card,Mobile App,7,2023,4
T06240,CUST012445,P037,2023-07-12,2023-07-12,3, $6.50 , $19.50 ,Credit Card,Mobile App,7,2023,3
T06241,CUST031695,P060,2023-07-12,2023-07-12,2, $7.00 , $14.00 ,Credit Card,Email,7,2023,4
T06241,CUST016146,P024,2023-07-12,2023-07-12,1, $5.50 , $5.50 ,Tap to Pay,None,7,2023,2
T06242,CUST033828,P014,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Credit Card,Email,7,2023,1
T06242,CUST011798,P013,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Tap to Pay,Post Mail,7,2023,1
T06242,CUST020270,P018,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Cash,Email,7,2023,2
T06242,CUST031265,P031,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Cash,Mobile App,7,2023,2
T06243,CUST025845,P019,2023-07-13,2023-07-13,1, $5.50 , $5.50 ,Cash,Mobile App,7,2023,2
T06243,CUST035995,P016,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Tap to Pay,Mobile App,7,2023,1
T06243,CUST026777,P038,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Cash,Mobile App,7,2023,3
T06243,CUST011533,P019,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Tap to Pay,None,7,2023,2
T06243,CUST013491,P054,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,Social,7,2023,4
T06244,CUST021022,P015,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Tap to Pay,Mobile App,7,2023,1
T06244,CUST011585,P064,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Tap to Pay,Mobile App,7,2023,4
T06244,CUST010665,P038,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Cash,Post Mail,7,2023,3
T06245,CUST031146,P019,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Tap to Pay,Email,7,2023,2
T06245,CUST011026,P058,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Email,7,2023,4
T06245,CUST027718,P062,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Credit Card,Mobile App,7,2023,4
T06245,CUST019051,P038,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Credit Card,Email,7,2023,3
T06246,CUST014249,P040,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Credit Card,Mobile App,7,2023,3
T06246,CUST034782,P045,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Credit Card,Mobile App,7,2023,3
T06246,CUST033581,P013,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Cash,Social,7,2023,1
T06247,CUST038551,P058,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Cash,Social,7,2023,4
T06247,CUST034065,P051,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,Post Mail,7,2023,4
T06247,CUST027981,P040,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Credit Card,Social,7,2023,3
T06247,CUST018655,P016,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Cash,Post Mail,7,2023,1
T06247,CUST021267,P055,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Credit Card,None,7,2023,4
T06248,CUST016688,P064,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Tap to Pay,Email,7,2023,4
T06248,CUST024416,P022,2023-07-13,2023-07-13,1, $5.50 , $5.50 ,Tap to Pay,None,7,2023,2
T06249,CUST014748,P034,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Credit Card,Email,7,2023,3
T06250,CUST037282,P061,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Email,7,2023,4
T06250,CUST032909,P041,2023-07-13,2023-07-13,2, $6.00 , $12.00 ,Cash,Email,7,2023,3
T06250,CUST039222,P013,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Tap to Pay,Mobile App,7,2023,1
T06250,CUST010404,P013,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Tap to Pay,Email,7,2023,1
T06250,CUST037518,P004,2023-07-13,2023-07-13,2, $4.50 , $9.00 ,Tap to Pay,Social,7,2023,1
T06251,CUST019298,P007,2023-07-13,2023-07-13,2, $4.50 , $9.00 ,Cash,Social,7,2023,1
T06251,CUST023947,P015,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Credit Card,Social,7,2023,1
T06251,CUST024601,P038,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Cash,Email,7,2023,3
T06251,CUST031298,P046,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Cash,None,7,2023,3
T06251,CUST022556,P039,2023-07-13,2023-07-13,2, $6.50 , $13.00 ,Tap to Pay,Post Mail,7,2023,3
T06252,CUST023225,P053,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,Email,7,2023,4
T06252,CUST012175,P056,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,Post Mail,7,2023,4
T06252,CUST013456,P050,2023-07-13,2023-07-13,1, $7.50 , $7.50 ,Cash,Social,7,2023,4
T06253,CUST029396,P062,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Tap to Pay,Email,7,2023,4
T06253,CUST021510,P019,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Tap to Pay,Email,7,2023,2
T06253,CUST034559,P052,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Credit Card,Post Mail,7,2023,4
T06253,CUST016229,P058,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Tap to Pay,Mobile App,7,2023,4
T06254,CUST033535,P004,2023-07-13,2023-07-13,1, $4.50 , $4.50 ,Tap to Pay,Mobile App,7,2023,1
T06254,CUST018687,P056,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Credit Card,Post Mail,7,2023,4
T06254,CUST032482,P038,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Credit Card,Post Mail,7,2023,3
T06254,CUST022768,P018,2023-07-13,2023-07-13,2, $5.50 , $11.00 ,Tap to Pay,None,7,2023,2
T06254,CUST030301,P044,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Credit Card,Post Mail,7,2023,3
T06255,CUST017517,P013,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Tap to Pay,None,7,2023,1
T06256,CUST019818,P030,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Credit Card,None,7,2023,2
T06256,CUST033499,P063,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Tap to Pay,Email,7,2023,4
T06256,CUST028025,P052,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Cash,Mobile App,7,2023,4
T06256,CUST030216,P037,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Tap to Pay,Post Mail,7,2023,3
T06256,CUST018214,P036,2023-07-13,2023-07-13,2, $6.50 , $13.00 ,Cash,None,7,2023,3
T06257,CUST038871,P057,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Mobile App,7,2023,4
T06257,CUST016058,P044,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Cash,Post Mail,7,2023,3
T06258,CUST014188,P039,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Tap to Pay,Email,7,2023,3
T06258,CUST036638,P014,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Tap to Pay,Post Mail,7,2023,1
T06258,CUST024795,P048,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Tap to Pay,Social,7,2023,3
T06258,CUST036307,P060,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Email,7,2023,4
T06258,CUST012226,P043,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Credit Card,Email,7,2023,3
T06259,CUST015603,P053,2023-07-13,2023-07-13,1, $7.50 , $7.50 ,Cash,Email,7,2023,4
T06259,CUST018594,P030,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Cash,Social,7,2023,2
T06259,CUST021096,P044,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Tap to Pay,Post Mail,7,2023,3
T06259,CUST034320,P056,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Credit Card,Post Mail,7,2023,4
T06260,CUST029966,P003,2023-07-13,2023-07-13,3, $4.50 , $13.50 ,Tap to Pay,Social,7,2023,1
T06260,CUST022833,P031,2023-07-13,2023-07-13,3, $5.00 , $15.00 ,Cash,Post Mail,7,2023,2
T06260,CUST015941,P056,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Tap to Pay,Post Mail,7,2023,4
T06261,CUST027132,P064,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Cash,None,7,2023,4
T06262,CUST021930,P025,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Credit Card,None,7,2023,2
T06262,CUST015061,P010,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Credit Card,Post Mail,7,2023,1
T06262,CUST016159,P022,2023-07-13,2023-07-13,2, $5.50 , $11.00 ,Credit Card,Email,7,2023,2
T06262,CUST017322,P051,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,Social,7,2023,4
T06263,CUST021466,P047,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Cash,Post Mail,7,2023,3
T06263,CUST020762,P032,2023-07-13,2023-07-13,3, $5.00 , $15.00 ,Cash,None,7,2023,2
T06264,CUST026411,P041,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Credit Card,Post Mail,7,2023,3
T06264,CUST013440,P024,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Cash,Social,7,2023,2
T06264,CUST016517,P024,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Cash,Email,7,2023,2
T06264,CUST021120,P013,2023-07-13,2023-07-13,3, $4.00 , $12.00 ,Tap to Pay,Social,7,2023,1
T06265,CUST036324,P006,2023-07-13,2023-07-13,2, $4.50 , $9.00 ,Credit Card,Social,7,2023,1
T06266,CUST030655,P012,2023-07-13,2023-07-13,3, $4.00 , $12.00 ,Cash,Post Mail,7,2023,1
T06266,CUST032766,P026,2023-07-13,2023-07-13,2, $5.00 , $10.00 ,Credit Card,Email,7,2023,2
T06266,CUST026958,P005,2023-07-13,2023-07-13,1, $4.50 , $4.50 ,Cash,Post Mail,7,2023,1
T06267,CUST024426,P032,2023-07-13,2023-07-13,2, $5.00 , $10.00 ,Tap to Pay,Email,7,2023,2
T06267,CUST031000,P055,2023-07-13,2023-07-13,1, $7.50 , $7.50 ,Tap to Pay,None,7,2023,4
T06267,CUST025445,P010,2023-07-13,2023-07-13,3, $4.00 , $12.00 ,Cash,None,7,2023,1
T06268,CUST022490,P036,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Credit Card,Mobile App,7,2023,3
T06269,CUST039001,P019,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Credit Card,Post Mail,7,2023,2
T06269,CUST026488,P048,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Credit Card,Post Mail,7,2023,3
T06269,CUST034034,P034,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Cash,Post Mail,7,2023,3
T06270,CUST025155,P026,2023-07-13,2023-07-13,2, $5.00 , $10.00 ,Tap to Pay,None,7,2023,2
T06270,CUST034351,P064,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Tap to Pay,Social,7,2023,4
T06271,CUST034893,P060,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Post Mail,7,2023,4
T06271,CUST028262,P024,2023-07-13,2023-07-13,1, $5.50 , $5.50 ,Credit Card,Mobile App,7,2023,2
T06271,CUST031090,P002,2023-07-13,2023-07-13,1, $4.50 , $4.50 ,Credit Card,Post Mail,7,2023,1
T06271,CUST018322,P064,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Credit Card,Email,7,2023,4
T06272,CUST011175,P007,2023-07-13,2023-07-13,1, $4.50 , $4.50 ,Tap to Pay,Email,7,2023,1
T06273,CUST010942,P053,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Credit Card,Post Mail,7,2023,4
T06273,CUST035534,P015,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Credit Card,None,7,2023,1
T06273,CUST019948,P040,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Tap to Pay,Post Mail,7,2023,3
T06274,CUST036841,P030,2023-07-13,2023-07-13,2, $5.00 , $10.00 ,Tap to Pay,Post Mail,7,2023,2
T06274,CUST019716,P029,2023-07-13,2023-07-13,3, $5.00 , $15.00 ,Cash,Post Mail,7,2023,2
T06274,CUST037416,P034,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Tap to Pay,None,7,2023,3
T06275,CUST036153,P047,2023-07-13,2023-07-13,2, $6.00 , $12.00 ,Cash,Mobile App,7,2023,3
T06275,CUST020260,P064,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Post Mail,7,2023,4
T06275,CUST037998,P051,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,None,7,2023,4
T06275,CUST020228,P029,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Cash,Email,7,2023,2
T06275,CUST036581,P058,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Tap to Pay,Post Mail,7,2023,4
T06276,CUST033159,P029,2023-07-13,2023-07-13,2, $5.00 , $10.00 ,Credit Card,None,7,2023,2
T06277,CUST020669,P035,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Cash,Mobile App,7,2023,3
T06277,CUST026680,P033,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Cash,Social,7,2023,3
T06277,CUST014879,P064,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Social,7,2023,4
T06278,CUST010958,P050,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Tap to Pay,Mobile App,7,2023,4
T06278,CUST011014,P005,2023-07-13,2023-07-13,2, $4.50 , $9.00 ,Cash,Email,7,2023,1
T06278,CUST026836,P038,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Tap to Pay,None,7,2023,3
T06278,CUST020231,P018,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Tap to Pay,None,7,2023,2
T06278,CUST020753,P045,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Tap to Pay,Mobile App,7,2023,3
T06279,CUST017342,P063,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Tap to Pay,Post Mail,7,2023,4
T06279,CUST019461,P058,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Credit Card,Social,7,2023,4
T06280,CUST014026,P063,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Credit Card,Mobile App,7,2023,4
T06281,CUST031779,P001,2023-07-13,2023-07-13,1, $4.50 , $4.50 ,Cash,Email,7,2023,1
T06281,CUST011888,P034,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Tap to Pay,Mobile App,7,2023,3
T06281,CUST037663,P025,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Tap to Pay,Email,7,2023,2
T06282,CUST028392,P064,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Email,7,2023,4
T06282,CUST017790,P020,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Credit Card,Social,7,2023,2
T06282,CUST039974,P051,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Cash,None,7,2023,4
T06282,CUST029486,P012,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Cash,Mobile App,7,2023,1
T06282,CUST036713,P054,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,Post Mail,7,2023,4
T06283,CUST010425,P048,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Cash,None,7,2023,3
T06284,CUST020027,P016,2023-07-13,2023-07-13,3, $4.00 , $12.00 ,Tap to Pay,Social,7,2023,1
T06284,CUST028648,P050,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,Email,7,2023,4
T06285,CUST012633,P028,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Cash,Post Mail,7,2023,2
T06285,CUST023834,P012,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Credit Card,Mobile App,7,2023,1
T06285,CUST016114,P033,2023-07-13,2023-07-13,2, $6.50 , $13.00 ,Credit Card,Mobile App,7,2023,3
T06286,CUST016547,P034,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Tap to Pay,Social,7,2023,3
T06286,CUST012764,P036,2023-07-13,2023-07-13,2, $6.50 , $13.00 ,Tap to Pay,Email,7,2023,3
T06286,CUST033095,P008,2023-07-13,2023-07-13,3, $4.50 , $13.50 ,Credit Card,Post Mail,7,2023,1
T06286,CUST031453,P011,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Tap to Pay,Social,7,2023,1
T06286,CUST016510,P012,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Credit Card,Post Mail,7,2023,1
T06287,CUST017415,P039,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Credit Card,None,7,2023,3
T06288,CUST031438,P033,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Tap to Pay,Mobile App,7,2023,3
T06288,CUST018283,P053,2023-07-13,2023-07-13,1, $7.50 , $7.50 ,Cash,None,7,2023,4
T06288,CUST037206,P027,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Cash,None,7,2023,2
T06289,CUST029229,P032,2023-07-13,2023-07-13,3, $5.00 , $15.00 ,Tap to Pay,None,7,2023,2
T06289,CUST012321,P018,2023-07-13,2023-07-13,1, $5.50 , $5.50 ,Cash,Social,7,2023,2
T06289,CUST013393,P005,2023-07-13,2023-07-13,2, $4.50 , $9.00 ,Cash,None,7,2023,1
T06290,CUST035772,P018,2023-07-13,2023-07-13,2, $5.50 , $11.00 ,Credit Card,Mobile App,7,2023,2
T06290,CUST023232,P058,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Credit Card,Mobile App,7,2023,4
T06290,CUST033618,P016,2023-07-13,2023-07-13,3, $4.00 , $12.00 ,Tap to Pay,Social,7,2023,1
T06290,CUST016469,P064,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Tap to Pay,None,7,2023,4
T06291,CUST012641,P010,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Cash,None,7,2023,1
T06292,CUST034177,P021,2023-07-13,2023-07-13,2, $5.50 , $11.00 ,Tap to Pay,Social,7,2023,2
T06293,CUST035954,P050,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Cash,None,7,2023,4
T06294,CUST039809,P037,2023-07-13,2023-07-13,3, $6.50 , $19.50 ,Credit Card,Mobile App,7,2023,3
T06294,CUST017730,P050,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Credit Card,Mobile App,7,2023,4
T06294,CUST011258,P009,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Cash,Email,7,2023,1
T06295,CUST027061,P060,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Credit Card,None,7,2023,4
T06295,CUST016006,P011,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Tap to Pay,None,7,2023,1
T06295,CUST026629,P045,2023-07-13,2023-07-13,2, $6.00 , $12.00 ,Tap to Pay,Social,7,2023,3
T06296,CUST036984,P023,2023-07-13,2023-07-13,3, $5.50 , $16.50 ,Tap to Pay,Mobile App,7,2023,2
T06296,CUST023135,P042,2023-07-13,2023-07-13,2, $6.00 , $12.00 ,Tap to Pay,Email,7,2023,3
T06296,CUST014157,P057,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Cash,Social,7,2023,4
T06296,CUST022356,P012,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Tap to Pay,Email,7,2023,1
T06297,CUST015336,P009,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Credit Card,Social,7,2023,1
T06297,CUST035036,P054,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Tap to Pay,None,7,2023,4
T06297,CUST023760,P059,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Tap to Pay,Social,7,2023,4
T06297,CUST037745,P057,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Cash,Social,7,2023,4
T06298,CUST031520,P062,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Tap to Pay,None,7,2023,4
T06298,CUST013952,P016,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Cash,None,7,2023,1
T06298,CUST029212,P050,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Cash,Email,7,2023,4
T06298,CUST018021,P010,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Credit Card,Email,7,2023,1
T06299,CUST036751,P044,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Cash,Post Mail,7,2023,3
T06299,CUST021934,P063,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Tap to Pay,Mobile App,7,2023,4
T06299,CUST039659,P043,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Credit Card,Email,7,2023,3
T06300,CUST020902,P026,2023-07-13,2023-07-13,3, $5.00 , $15.00 ,Cash,Mobile App,7,2023,2
T06301,CUST019290,P037,2023-07-13,2023-07-13,2, $6.50 , $13.00 ,Cash,Email,7,2023,3
T06301,CUST013110,P060,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Tap to Pay,Post Mail,7,2023,4
T06302,CUST028701,P028,2023-07-13,2023-07-13,1, $5.00 , $5.00 ,Credit Card,Email,7,2023,2
T06302,CUST015689,P054,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Credit Card,Post Mail,7,2023,4
T06302,CUST026368,P060,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Credit Card,Social,7,2023,4
T06302,CUST013843,P047,2023-07-13,2023-07-13,2, $6.00 , $12.00 ,Credit Card,None,7,2023,3
T06302,CUST027160,P015,2023-07-13,2023-07-13,3, $4.00 , $12.00 ,Credit Card,Post Mail,7,2023,1
T06303,CUST015636,P061,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Credit Card,Mobile App,7,2023,4
T06303,CUST031830,P005,2023-07-13,2023-07-13,1, $4.50 , $4.50 ,Cash,Post Mail,7,2023,1
T06303,CUST022956,P020,2023-07-13,2023-07-13,1, $5.50 , $5.50 ,Credit Card,None,7,2023,2
T06304,CUST013993,P048,2023-07-13,2023-07-13,2, $6.00 , $12.00 ,Cash,None,7,2023,3
T06305,CUST017068,P012,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Cash,Post Mail,7,2023,1
T06305,CUST032599,P025,2023-07-13,2023-07-13,2, $5.00 , $10.00 ,Cash,Email,7,2023,2
T06305,CUST025004,P052,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Credit Card,None,7,2023,4
T06305,CUST015219,P026,2023-07-13,2023-07-13,3, $5.00 , $15.00 ,Cash,Social,7,2023,2
T06306,CUST031165,P059,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Tap to Pay,Email,7,2023,4
T06306,CUST016345,P004,2023-07-13,2023-07-13,1, $4.50 , $4.50 ,Tap to Pay,Post Mail,7,2023,1
T06306,CUST036126,P064,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Credit Card,Email,7,2023,4
T06306,CUST020547,P064,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Cash,Mobile App,7,2023,4
T06306,CUST018782,P013,2023-07-13,2023-07-13,2, $4.00 , $8.00 ,Tap to Pay,Post Mail,7,2023,1
T06307,CUST021892,P061,2023-07-13,2023-07-13,1, $7.00 , $7.00 ,Credit Card,Email,7,2023,4
T06307,CUST011174,P025,2023-07-13,2023-07-13,3, $5.00 , $15.00 ,Cash,None,7,2023,2
T06308,CUST017371,P055,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Tap to Pay,Email,7,2023,4
T06308,CUST011837,P041,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Tap to Pay,None,7,2023,3
T06308,CUST018272,P058,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Credit Card,Social,7,2023,4
T06309,CUST019039,P034,2023-07-13,2023-07-13,2, $6.50 , $13.00 ,Cash,Post Mail,7,2023,3
T06310,CUST028484,P060,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Tap to Pay,Social,7,2023,4
T06311,CUST026148,P030,2023-07-13,2023-07-13,2, $5.00 , $10.00 ,Cash,Email,7,2023,2
T06311,CUST016785,P044,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Credit Card,Post Mail,7,2023,3
T06311,CUST019609,P061,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Tap to Pay,Email,7,2023,4
T06312,CUST026302,P061,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Credit Card,Social,7,2023,4
T06313,CUST021300,P033,2023-07-13,2023-07-13,2, $6.50 , $13.00 ,Cash,None,7,2023,3
T06313,CUST038750,P007,2023-07-13,2023-07-13,2, $4.50 , $9.00 ,Cash,Social,7,2023,1
T06313,CUST032692,P059,2023-07-13,2023-07-13,3, $7.00 , $21.00 ,Credit Card,None,7,2023,4
T06313,CUST034916,P043,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Tap to Pay,Social,7,2023,3
T06314,CUST030026,P041,2023-07-13,2023-07-13,3, $6.00 , $18.00 ,Cash,Post Mail,7,2023,3
T06315,CUST013533,P018,2023-07-13,2023-07-13,1, $5.50 , $5.50 ,Credit Card,Social,7,2023,2
T06315,CUST012001,P056,2023-07-13,2023-07-13,2, $7.50 , $15.00 ,Tap to Pay,None,7,2023,4
T06315,CUST023222,P052,2023-07-13,2023-07-13,1, $7.50 , $7.50 ,Tap to Pay,Social,7,2023,4
T06316,CUST037412,P017,2023-07-13,2023-07-13,1, $5.50 , $5.50 ,Cash,Mobile App,7,2023,2
T06316,CUST018584,P051,2023-07-13,2023-07-13,1, $7.50 , $7.50 ,Tap to Pay,Mobile App,7,2023,4
T06316,CUST028465,P035,2023-07-13,2023-07-13,1, $6.50 , $6.50 ,Tap to Pay,Post Mail,7,2023,3
T06317,CUST017182,P043,2023-07-13,2023-07-13,1, $6.00 , $6.00 ,Tap to Pay,Mobile App,7,2023,3
T06318,CUST036362,P007,2023-07-13,2023-07-13,2, $4.50 , $9.00 ,Tap to Pay,Post Mail,7,2023,1
T06319,CUST039308,P049,2023-07-13,2023-07-13,3, $7.50 , $22.50 ,Tap to Pay,Social,7,2023,4
T06319,CUST030359,P061,2023-07-13,2023-07-13,2, $7.00 , $14.00 ,Cash,Post Mail,7,2023,4
T06319,CUST011898,P053,2023-07-13,2023-07-13,1, $7.50 , $7.50 ,Credit Card,Post Mail,7,2023,4
T06319,CUST027721,P010,2023-07-13,2023-07-13,1, $4.00 , $4.00 ,Tap to Pay,Social,7,2023,1
